p,true_k,dataset_id,n,B,n_jobs,n_test_ks,model,t_carve_sec,t_carve_per_k_sec,t_external_sec
62,3,17,500,20,10,6,kmeans,11.727769582998008,1.9546282638330013,0.8916755830869079
62,4,17,500,20,10,6,kmeans,11.254486624966376,1.8757477708277293,0.8554512080736458
62,5,17,500,20,10,6,kmeans,10.971774417092092,1.8286290695153486,0.8966451250016689
62,6,17,500,20,10,6,kmeans,10.741661165957339,1.7902768609928899,0.8180455421097577
62,3,18,500,20,10,6,kmeans,11.662753124954179,1.9437921874923632,0.8668558750068769
62,4,18,500,20,10,6,kmeans,11.331293207942508,1.888548867990418,0.854552041972056
62,5,18,500,20,10,6,kmeans,10.900109375012107,1.8166848958353512,0.8211540830088779
62,6,18,500,20,10,6,kmeans,10.630927875055932,1.7718213125093218,0.8238582079065964
62,3,19,500,20,10,6,kmeans,11.092842207988724,1.8488070346647874,0.8492849579779431
62,4,19,500,20,10,6,kmeans,11.124701541964896,1.854116923660816,0.799697499955073
62,5,19,500,20,10,6,kmeans,10.81210512504913,1.8020175208415214,0.8069262079661712
62,6,19,500,20,10,6,kmeans,10.701687125023454,1.7836145208372425,0.8154426249675453
116,3,0,500,20,10,6,kmeans,12.493422582978383,2.082237097163064,0.9108027500333264
116,4,0,500,20,10,6,kmeans,12.215634000021964,2.0359390000036606,0.8379912920063362
116,5,0,500,20,10,6,kmeans,11.76312554103788,1.9605209235063132,0.928030916955322
116,6,0,500,20,10,6,kmeans,11.857618500012904,1.9762697500021507,0.8917452079476789
116,3,1,500,20,10,6,kmeans,12.538796249893494,2.089799374982249,0.9156087499577552
116,4,1,500,20,10,6,kmeans,12.139746750006452,2.023291125001075,0.9324989159358665
116,5,1,500,20,10,6,kmeans,11.823447500006296,1.9705745833343826,0.8561040420318022
116,6,1,500,20,10,6,kmeans,11.694762457977049,1.949127076329508,0.90457679098472
116,3,2,500,20,10,6,kmeans,12.666804624954239,2.11113410415904,0.9598256250610575
116,4,2,500,20,10,6,kmeans,12.040478750015609,2.0067464583359347,0.8763235829537734
116,5,2,500,20,10,6,kmeans,11.849800958065316,1.9749668263442193,0.9230493330396712
116,6,2,500,20,10,6,kmeans,11.602542874985375,1.9337571458308958,0.8369292919524014
116,3,3,500,20,10,6,kmeans,12.235925999935716,2.039320999989286,0.9032622919185087
116,4,3,500,20,10,6,kmeans,12.142167833982967,2.0236946389971613,0.9078671250026673
116,5,3,500,20,10,6,kmeans,11.782935500028543,1.9638225833380905,0.9136120420880616
116,6,3,500,20,10,6,kmeans,11.733897167025134,1.9556495278375223,0.8253388749435544
116,3,4,500,20,10,6,kmeans,12.661605624947697,2.1102676041579493,0.9071283749071881
116,4,4,500,20,10,6,kmeans,12.210863374988548,2.0351438958314247,0.9196468329755589
116,5,4,500,20,10,6,kmeans,11.816098292008974,1.969349715334829,0.9189451660495251
116,6,4,500,20,10,6,kmeans,11.67199000006076,1.9453316666767932,0.9101609999779612
116,3,5,500,20,10,6,kmeans,12.91371699993033,2.152286166655055,1.0598794999532402
116,4,5,500,20,10,6,kmeans,12.340996959013864,2.0568328265023106,0.9144518329994753
116,5,5,500,20,10,6,kmeans,11.88401633396279,1.9806693889937985,0.876693541998975
116,6,5,500,20,10,6,kmeans,11.748204082949087,1.9580340138248478,0.8989340419648215
116,3,6,500,20,10,6,kmeans,12.362639916944318,2.060439986157386,0.901657750015147
116,4,6,500,20,10,6,kmeans,12.095631708041765,2.015938618006961,0.9054912090068683
116,5,6,500,20,10,6,kmeans,11.66564979206305,1.9442749653438416,0.8609094999264926
116,6,6,500,20,10,6,kmeans,11.736374208005145,1.9560623680008575,0.8908887919969857
116,3,7,500,20,10,6,kmeans,12.633127084001899,2.105521180666983,0.9365376670612022
116,4,7,500,20,10,6,kmeans,12.275168249965645,2.0458613749942742,0.9294188340427354
116,5,7,500,20,10,6,kmeans,11.788600333034992,1.9647667221724987,0.8375597080448642
116,6,7,500,20,10,6,kmeans,11.759136792039499,1.959856132006583,0.8551164999371395
116,3,8,500,20,10,6,kmeans,12.585612625000067,2.0976021041666777,1.1697994999121875
116,4,8,500,20,10,6,kmeans,12.433013541973196,2.072168923662199,0.8683112500002608
116,5,8,500,20,10,6,kmeans,11.88062983402051,1.9801049723367516,0.8467968340264633
116,6,8,500,20,10,6,kmeans,11.786004208028316,1.964334034671386,0.8879632920725271
116,3,9,500,20,10,6,kmeans,12.7808611249784,2.1301435208297335,0.9180654170922935
116,4,9,500,20,10,6,kmeans,12.163678791024722,2.02727979850412,0.8724498340161517
116,5,9,500,20,10,6,kmeans,11.990358165930957,1.9983930276551594,0.9682975419564173
116,6,9,500,20,10,6,kmeans,11.685675041982904,1.9476125069971506,0.858486459008418
116,3,10,500,20,10,6,kmeans,12.407487082993612,2.0679145138322688,0.8681959169916809
116,4,10,500,20,10,6,kmeans,12.059044332941994,2.009840722156999,0.9056094998959452
116,5,10,500,20,10,6,kmeans,11.77333495800849,1.9622224930014152,0.9489718750119209
116,6,10,500,20,10,6,kmeans,11.676402208977379,1.9460670348295632,0.8346120839705691
116,3,11,500,20,10,6,kmeans,12.982975833001547,2.1638293055002578,0.945820749970153
116,4,11,500,20,10,6,kmeans,12.626645250013098,2.104440875002183,0.888381875003688
116,5,11,500,20,10,6,kmeans,12.19098475005012,2.03183079167502,0.9496581249404699
116,6,11,500,20,10,6,kmeans,11.755314665962942,1.9592191109938237,0.8890744169475511
116,3,12,500,20,10,6,kmeans,12.699264874914661,2.1165441458191103,0.905754082952626
116,4,12,500,20,10,6,kmeans,12.611201792024076,2.101866965337346,0.8824356669792905
116,5,12,500,20,10,6,kmeans,12.060938208014704,2.0101563680024506,0.9119462909875438
116,6,12,500,20,10,6,kmeans,11.665144791943021,1.9441907986571703,0.85647937504109
116,3,13,500,20,10,6,kmeans,12.812837374978699,2.1354728958297833,0.9679813330294564
116,4,13,500,20,10,6,kmeans,12.058471624972299,2.0097452708287165,0.8803135410416871
116,5,13,500,20,10,6,kmeans,11.926060041994788,1.987676673665798,0.8749938340624794
116,6,13,500,20,10,6,kmeans,11.715340959024616,1.9525568265041027,0.8986818749690428
116,3,14,500,20,10,6,kmeans,12.991528208949603,2.1652547014916004,0.8916219170205295
116,4,14,500,20,10,6,kmeans,12.415871083037928,2.069311847172988,0.9435787500115111
116,5,14,500,20,10,6,kmeans,11.943916167016141,1.9906526945026901,0.9157054999377578
116,6,14,500,20,10,6,kmeans,11.730519167031161,1.955086527838527,0.8833803340094164
116,3,15,500,20,10,6,kmeans,12.434743667021394,2.072457277836899,0.8949486250057817
116,4,15,500,20,10,6,kmeans,12.052032790961675,2.008672131826946,0.876534792012535
116,5,15,500,20,10,6,kmeans,11.854036708013155,1.975672784668859,0.8411049169953912
116,6,15,500,20,10,6,kmeans,11.910544082988054,1.9850906804980089,0.8721040410455316
116,3,16,500,20,10,6,kmeans,12.970625124988146,2.161770854164691,0.9580158340977505
116,4,16,500,20,10,6,kmeans,12.491062332992442,2.081843722165407,0.8823717499617487
116,5,16,500,20,10,6,kmeans,11.822630915907212,1.9704384859845352,0.9047997919842601
116,6,16,500,20,10,6,kmeans,11.694546750048175,1.9490911250080292,0.8481537500629202
116,3,17,500,20,10,6,kmeans,13.03451024997048,2.1724183749950803,0.9347499170107767
116,4,17,500,20,10,6,kmeans,12.435860500088893,2.072643416681482,0.9339371250243858
116,5,17,500,20,10,6,kmeans,11.995476290932857,1.9992460484888095,0.9048167919972911
116,6,17,500,20,10,6,kmeans,11.683546249987558,1.9472577083312597,0.8813096670201048
116,3,18,500,20,10,6,kmeans,13.065028041950427,2.1775046736584045,0.9319934169761837
116,4,18,500,20,10,6,kmeans,12.705153416027315,2.117525569337886,0.9536711670225486
116,5,18,500,20,10,6,kmeans,12.184119041077793,2.030686506846299,0.8577685839263722
116,6,18,500,20,10,6,kmeans,11.65575608308427,1.9426260138473783,0.844799124985002
116,3,19,500,20,10,6,kmeans,12.540822167065926,2.090137027844321,1.0314828749978915
116,4,19,500,20,10,6,kmeans,12.052298416965641,2.008716402827607,0.8505397499538958
116,5,19,500,20,10,6,kmeans,11.83654795808252,1.9727579930137533,0.9215375420171767
116,6,19,500,20,10,6,kmeans,11.75805850001052,1.95967641666842,0.8573106249095872
214,3,0,500,20,10,6,kmeans,14.266563499928452,2.377760583321409,1.0024657079484314
214,4,0,500,20,10,6,kmeans,13.630855457973666,2.271809242995611,0.9482555839931592
214,5,0,500,20,10,6,kmeans,13.184852416976355,2.1974754028293924,0.9538281669374555
214,6,0,500,20,10,6,kmeans,13.09694883308839,2.182824805514732,0.9270885000005364
214,3,1,500,20,10,6,kmeans,14.420347249950282,2.403391208325047,1.1070300829596817
214,4,1,500,20,10,6,kmeans,14.002398499986157,2.333733083331026,1.1190688330680132
214,5,1,500,20,10,6,kmeans,13.615480666980147,2.2692467778300247,0.9855486659798771
214,6,1,500,20,10,6,kmeans,13.40260979195591,2.2337682986593186,1.0741293340688571
214,3,2,500,20,10,6,kmeans,14.630774875055067,2.4384624791758447,1.1539044589735568
214,4,2,500,20,10,6,kmeans,13.627716916962527,2.271286152827088,0.9489597920328379
214,5,2,500,20,10,6,kmeans,13.291106582968496,2.2151844304947494,0.9251266670180485
214,6,2,500,20,10,6,kmeans,13.195193166960962,2.1991988611601605,0.9422301669837907
214,3,3,500,20,10,6,kmeans,14.045258541009389,2.3408764235015647,0.9246620829217136
214,4,3,500,20,10,6,kmeans,13.637372999917716,2.272895499986286,0.9331531249918044
214,5,3,500,20,10,6,kmeans,13.365762874949723,2.227627145824954,0.9499403750523925
214,6,3,500,20,10,6,kmeans,13.1483668750152,2.1913944791691997,0.9235318750143051
214,3,4,500,20,10,6,kmeans,14.488593459012918,2.414765576502153,0.9809224579948932
214,4,4,500,20,10,6,kmeans,13.819283791002817,2.3032139651671364,0.9347909579519182
214,5,4,500,20,10,6,kmeans,13.656075790990144,2.2760126318316907,1.170686375000514
214,6,4,500,20,10,6,kmeans,13.498974916059524,2.2498291526765875,1.185032834066078
214,3,5,500,20,10,6,kmeans,15.049390083993785,2.508231680665631,1.2467259999830276
214,4,5,500,20,10,6,kmeans,14.499952958081849,2.416658826346975,1.1880349999992177
214,5,5,500,20,10,6,kmeans,13.85957408300601,2.309929013834335,1.201694875024259
214,6,5,500,20,10,6,kmeans,13.569075917010196,2.2615126528350324,1.1471557080512866
214,3,6,500,20,10,6,kmeans,14.384676292072982,2.3974460486788303,1.1850655840244144
214,4,6,500,20,10,6,kmeans,13.942450083093718,2.3237416805156195,1.18306233396288
214,5,6,500,20,10,6,kmeans,13.548889499972574,2.258148249995429,1.1903102500364184
214,6,6,500,20,10,6,kmeans,13.509036332950927,2.2515060554918214,1.1682625829707831
214,3,7,500,20,10,6,kmeans,14.993544208002277,2.4989240346670463,1.2135445000603795
214,4,7,500,20,10,6,kmeans,14.47263091604691,2.412105152674485,1.1814679160015658
214,5,7,500,20,10,6,kmeans,13.650089291040786,2.275014881840131,1.1504487909842283
214,6,7,500,20,10,6,kmeans,13.498903208062984,2.2498172013438307,1.1305259999353439
214,3,8,500,20,10,6,kmeans,14.849022625014186,2.474837104169031,1.232479291036725
214,4,8,500,20,10,6,kmeans,14.214125624974258,2.36902093749571,1.2042104169959202
214,5,8,500,20,10,6,kmeans,13.890113667002879,2.31501894450048,1.1719541660277173
214,6,8,500,20,10,6,kmeans,13.529789875028655,2.2549649791714423,1.1765826659975573
214,3,9,500,20,10,6,kmeans,14.787125749979168,2.4645209583298615,1.2414531250251457
214,4,9,500,20,10,6,kmeans,14.224277124973014,2.370712854162169,1.169101707986556
214,5,9,500,20,10,6,kmeans,13.761062250006944,2.293510375001157,1.1758773749461398
214,6,9,500,20,10,6,kmeans,13.711109791998751,2.285184965333125,1.143319332972169
214,3,10,500,20,10,6,kmeans,14.488262083963491,2.4147103473272487,1.2150840410031378
214,4,10,500,20,10,6,kmeans,13.91025674995035,2.3183761249917247,0.9282690000254661
214,5,10,500,20,10,6,kmeans,13.345441417070106,2.224240236178351,0.9246112910332158
214,6,10,500,20,10,6,kmeans,13.165494375047274,2.194249062507879,0.941993165994063
214,3,11,500,20,10,6,kmeans,14.869210541946813,2.4782017569911354,1.0437222499167547
214,4,11,500,20,10,6,kmeans,14.491538124973886,2.4152563541623144,1.1438992909388617
214,5,11,500,20,10,6,kmeans,13.683111959020607,2.2805186598367677,0.962912124930881
214,6,11,500,20,10,6,kmeans,13.225604207953438,2.2042673679922395,0.9336198749952018
214,3,12,500,20,10,6,kmeans,14.606989584048279,2.4344982640080466,0.9736996249994263
214,4,12,500,20,10,6,kmeans,14.264289165963419,2.3773815276605696,0.9696929160272703
214,5,12,500,20,10,6,kmeans,13.701257208012976,2.2835428680021628,0.9352649160427973
214,6,12,500,20,10,6,kmeans,13.30925429193303,2.218209048655505,0.9969780419487506
214,3,13,500,20,10,6,kmeans,14.694077000021935,2.449012833336989,1.009216499980539
214,4,13,500,20,10,6,kmeans,13.776788791059516,2.296131465176586,0.9374407499562949
214,5,13,500,20,10,6,kmeans,13.312425167066976,2.218737527844496,0.9435032920446247
214,6,13,500,20,10,6,kmeans,13.208510833908804,2.201418472318134,0.9717464999994263
214,3,14,500,20,10,6,kmeans,14.783167582936585,2.463861263822764,0.9888901659287512
214,4,14,500,20,10,6,kmeans,14.088257208000869,2.3480428680001446,0.9873936659423634
214,5,14,500,20,10,6,kmeans,13.623645707964897,2.2706076179941497,0.991540375049226
214,6,14,500,20,10,6,kmeans,13.310103666968644,2.2183506111614406,0.9188259160146117
214,3,15,500,20,10,6,kmeans,14.138006833032705,2.3563344721721173,0.9777431669645011
214,4,15,500,20,10,6,kmeans,13.77827079105191,2.296378465175318,0.9326303750276566
214,5,15,500,20,10,6,kmeans,13.218551042024046,2.203091840337341,0.947195207932964
214,6,15,500,20,10,6,kmeans,13.311612207908183,2.2186020346513637,0.9290298329433426
214,3,16,500,20,10,6,kmeans,15.229970208951272,2.5383283681585453,0.9928526249714196
214,4,16,500,20,10,6,kmeans,14.166370915947482,2.3610618193245805,0.9487001670058817
214,5,16,500,20,10,6,kmeans,13.395408834097907,2.2325681390163177,0.912686208030209
214,6,16,500,20,10,6,kmeans,13.122632874990813,2.1871054791651354,0.9329354170477018
214,3,17,500,20,10,6,kmeans,14.894826584029943,2.482471097338324,1.1718565829796717
214,4,17,500,20,10,6,kmeans,14.757445125025697,2.4595741875042827,1.2725154589861631
214,5,17,500,20,10,6,kmeans,13.596655333065428,2.266109222177571,0.9477049999404699
214,6,17,500,20,10,6,kmeans,13.191185333067551,2.198530888844592,0.9303826669929549
214,3,18,500,20,10,6,kmeans,14.976967749884352,2.496161291647392,1.081317957956344
214,4,18,500,20,10,6,kmeans,14.603885042015463,2.4339808403359107,0.9876579999690875
214,5,18,500,20,10,6,kmeans,13.703500458039343,2.2839167430065572,1.0101362919667736
214,6,18,500,20,10,6,kmeans,13.449879082967527,2.2416465138279213,1.0718872079160064
214,3,19,500,20,10,6,kmeans,13.993572790990584,2.332262131831764,1.1259392920183018
214,4,19,500,20,10,6,kmeans,13.8423030419508,2.3070505069918,1.1048997920006514
214,5,19,500,20,10,6,kmeans,13.274423124967143,2.2124038541611903,1.0147054579574615
214,6,19,500,20,10,6,kmeans,13.385431499918923,2.230905249986487,1.0629771670792252
396,3,0,500,20,10,6,kmeans,17.429096624953672,2.904849437492279,1.2119524159934372
396,4,0,500,20,10,6,kmeans,16.48249654204119,2.747082757006865,1.329665083088912
396,5,0,500,20,10,6,kmeans,16.025226750061847,2.670871125010308,1.2562524169916287
396,6,0,500,20,10,6,kmeans,15.727440042071976,2.621240007011996,1.2649535000091419
396,3,1,500,20,10,6,kmeans,17.567148917005397,2.927858152834233,1.1562257090117782
396,4,1,500,20,10,6,kmeans,16.623117749928497,2.770519624988083,1.1111083750147372
396,5,1,500,20,10,6,kmeans,16.238398291985504,2.7063997153309174,1.0975337499985471
396,6,1,500,20,10,6,kmeans,15.931127249961719,2.65518787499362,1.0936183750163764
396,3,2,500,20,10,6,kmeans,17.712304582935758,2.9520507638226263,1.211007749894634
396,4,2,500,20,10,6,kmeans,16.476308416109532,2.746051402684922,1.0991207079496235
396,5,2,500,20,10,6,kmeans,16.013998292037286,2.6689997153395475,1.0715479159262031
396,6,2,500,20,10,6,kmeans,15.754365124972537,2.625727520828756,1.085249583935365
396,3,3,500,20,10,6,kmeans,16.87037454196252,2.8117290903270864,1.1089936250355095
396,4,3,500,20,10,6,kmeans,16.27569904201664,2.7126165070027732,1.0872562500881031
396,5,3,500,20,10,6,kmeans,15.914751084055752,2.652458514009292,1.1425348329357803
396,6,3,500,20,10,6,kmeans,15.749428708921187,2.6249047848201976,1.0506378329591826
396,3,4,500,20,10,6,kmeans,17.73472587496508,2.955787645827513,1.1381458749528974
396,4,4,500,20,10,6,kmeans,16.833195416023955,2.8055325693373256,1.2112100420054048
396,5,4,500,20,10,6,kmeans,15.983821833040565,2.6639703055067607,1.1239841670030728
396,6,4,500,20,10,6,kmeans,15.879038083017804,2.646506347169634,1.0678631250048056
396,3,5,500,20,10,6,kmeans,18.13873987493571,3.0231233124892847,1.1322514589410275
396,4,5,500,20,10,6,kmeans,16.779281875002198,2.796546979167033,1.1050282920477912
396,5,5,500,20,10,6,kmeans,16.068145791068673,2.6780242985114455,1.2212490420788527
396,6,5,500,20,10,6,kmeans,15.65711154206656,2.6095185903444267,1.0742027499945834
396,3,6,500,20,10,6,kmeans,16.905883624916896,2.817647270819483,1.047569917049259
396,4,6,500,20,10,6,kmeans,16.093251124955714,2.6822085208259523,1.1676510829711333
396,5,6,500,20,10,6,kmeans,15.814541750005446,2.635756958334241,1.0877750830259174
396,6,6,500,20,10,6,kmeans,15.89711345906835,2.649518909844725,1.0949740830110386
396,3,7,500,20,10,6,kmeans,17.738477709004655,2.9564129515007758,1.1158927918877453
396,4,7,500,20,10,6,kmeans,16.840059165959246,2.8066765276598744,1.1073052079882473
396,5,7,500,20,10,6,kmeans,16.110786541947164,2.685131090324527,1.0777821249794215
396,6,7,500,20,10,6,kmeans,15.765040291007608,2.6275067151679345,1.0959976250305772
396,3,8,500,20,10,6,kmeans,17.56239979097154,2.92706663182859,1.137874084059149
396,4,8,500,20,10,6,kmeans,16.938400333048776,2.823066722174796,1.2099719579564407
396,5,8,500,20,10,6,kmeans,16.00654279103037,2.667757131838395,1.1182022501016036
396,6,8,500,20,10,6,kmeans,15.76645508396905,2.6277425139948414,1.1203244170174003
396,3,9,500,20,10,6,kmeans,17.570056000025943,2.9283426666709906,1.2602888329420239
396,4,9,500,20,10,6,kmeans,16.449151042033918,2.74152517367232,1.1039381249574944
396,5,9,500,20,10,6,kmeans,16.074485957971774,2.6790809929952957,1.088562750024721
396,6,9,500,20,10,6,kmeans,15.605736874975264,2.6009561458292105,1.0967778339982033
396,3,10,500,20,10,6,kmeans,17.02858704107348,2.838097840178913,1.2179812920512632
396,4,10,500,20,10,6,kmeans,16.395212916075252,2.732535486012542,1.0987027500523254
396,5,10,500,20,10,6,kmeans,15.854743583011441,2.64245726383524,1.1088786670006812
396,6,10,500,20,10,6,kmeans,15.905423708027229,2.6509039513378716,1.1019308749819174
396,3,11,500,20,10,6,kmeans,18.30187325004954,3.0503122083415897,1.1070738330017775
396,4,11,500,20,10,6,kmeans,17.45078850002028,2.9084647500033802,1.1049863330554217
396,5,11,500,20,10,6,kmeans,16.346327082952484,2.7243878471587473,1.3404943329514936
396,6,11,500,20,10,6,kmeans,16.041192749980837,2.673532124996806,1.2920021249447018
396,3,12,500,20,10,6,kmeans,17.67755391600076,2.9462589860001267,1.2496850830502808
396,4,12,500,20,10,6,kmeans,17.33506391593255,2.889177319322092,1.4508999160025269
396,5,12,500,20,10,6,kmeans,16.558036375092342,2.759672729182057,1.186130875023082
396,6,12,500,20,10,6,kmeans,15.835977582959458,2.6393295971599096,1.347805916913785
396,3,13,500,20,10,6,kmeans,17.908465833985247,2.984744305664208,1.347878957982175
396,4,13,500,20,10,6,kmeans,16.56080475007184,2.760134125011973,1.2937162920134142
396,5,13,500,20,10,6,kmeans,15.915540541987866,2.652590090331311,1.0812939999159425
396,6,13,500,20,10,6,kmeans,15.752719874959439,2.62545331249324,1.1860797089757398
396,3,14,500,20,10,6,kmeans,18.07713354099542,3.0128555901659033,1.1524850419955328
396,4,14,500,20,10,6,kmeans,16.911059124977328,2.818509854162888,1.1088188339490443
396,5,14,500,20,10,6,kmeans,16.46137449995149,2.7435624166585817,1.1112482079770416
396,6,14,500,20,10,6,kmeans,15.66632954205852,2.61105492367642,1.1009818750899285
396,3,15,500,20,10,6,kmeans,17.13864170794841,2.8564402846580683,1.1266799999866635
396,4,15,500,20,10,6,kmeans,16.460802208981477,2.743467034830246,1.068532416014932
396,5,15,500,20,10,6,kmeans,16.084652582998388,2.680775430499731,1.0921037920052186
396,6,15,500,20,10,6,kmeans,15.820850374992006,2.6368083958320008,1.294138666940853
396,3,16,500,20,10,6,kmeans,18.400097624980845,3.0666829374968074,1.145949792000465
396,4,16,500,20,10,6,kmeans,17.043522999971174,2.8405871666618623,1.1134034169372171
396,5,16,500,20,10,6,kmeans,16.152078000013717,2.692013000002286,1.2367877920623869
396,6,16,500,20,10,6,kmeans,15.840471958043054,2.640078659673842,1.107531666988507
396,3,17,500,20,10,6,kmeans,18.260895082959905,3.043482513826651,1.164580125012435
396,4,17,500,20,10,6,kmeans,17.411891124909744,2.901981854151624,1.124703000066802
396,5,17,500,20,10,6,kmeans,16.51296550000552,2.7521609166675867,1.0981406660284847
396,6,17,500,20,10,6,kmeans,15.658452708972618,2.609742118162103,1.0952025409787893
396,3,18,500,20,10,6,kmeans,18.78358270903118,3.1305971181718633,1.1633611660217866
396,4,18,500,20,10,6,kmeans,17.670580459060147,2.9450967431766912,1.108220041031018
396,5,18,500,20,10,6,kmeans,16.31226766598411,2.7187112776640183,1.1332607910735533
396,6,18,500,20,10,6,kmeans,15.768280624994077,2.6280467708323463,1.0846870419336483
396,3,19,500,20,10,6,kmeans,16.94848274998367,2.824747124997278,1.1055162909906358
396,4,19,500,20,10,6,kmeans,16.31677833397407,2.719463055662345,1.0880782500607893
396,5,19,500,20,10,6,kmeans,15.774501624982804,2.629083604163801,1.0794268749887124
396,6,19,500,20,10,6,kmeans,15.796418500016443,2.6327364166694074,1.088641291949898
732,3,0,500,20,10,6,kmeans,21.656216584029607,3.609369430671601,1.458402374992147
732,4,0,500,20,10,6,kmeans,20.01337020797655,3.335561701329425,1.4338144999928772
732,5,0,500,20,10,6,kmeans,19.54163387499284,3.2569389791654735,1.466926833963953
732,6,0,500,20,10,6,kmeans,19.152985582943074,3.192164263823846,1.418466707924381
732,3,1,500,20,10,6,kmeans,21.774103416944854,3.6290172361574755,1.4852414999622852
732,4,1,500,20,10,6,kmeans,20.6029601249611,3.4338266874935166,1.438766915933229
732,5,1,500,20,10,6,kmeans,20.093661959050223,3.3489436598417037,1.4100899170152843
732,6,1,500,20,10,6,kmeans,19.2608082909137,3.2101347151522837,1.4080649160314351
732,3,2,500,20,10,6,kmeans,22.268580375006422,3.7114300625010705,1.4392710420070216
732,4,2,500,20,10,6,kmeans,20.053951250039972,3.3423252083399952,1.4458409999497235
732,5,2,500,20,10,6,kmeans,19.69053066696506,3.281755111160843,1.4287619580281898
732,6,2,500,20,10,6,kmeans,19.325869249994867,3.2209782083324776,1.4408541249576956
732,3,3,500,20,10,6,kmeans,20.65571004105732,3.4426183401762196,1.4283715420169756
732,4,3,500,20,10,6,kmeans,19.92589020798914,3.3209817013315237,1.434505166951567
732,5,3,500,20,10,6,kmeans,19.565063458983786,3.260843909830631,1.40855016594287
732,6,3,500,20,10,6,kmeans,19.36586174997501,3.227643624995835,1.441715040942654
732,3,4,500,20,10,6,kmeans,22.28839150001295,3.714731916668825,1.4346216659760103
732,4,4,500,20,10,6,kmeans,21.21558820793871,3.5359313679897846,1.4701058330247179
732,5,4,500,20,10,6,kmeans,19.92222429206595,3.3203707153443247,1.4477941669756547
732,6,4,500,20,10,6,kmeans,19.401546958019026,3.2335911596698375,1.4331433330662549
732,3,5,500,20,10,6,kmeans,22.84504533407744,3.807507555679573,1.5000288750743493
732,4,5,500,20,10,6,kmeans,21.01684325002134,3.5028072083368897,1.3981948749860749
732,5,5,500,20,10,6,kmeans,19.88908483297564,3.3148474721626067,1.466556083993055
732,6,5,500,20,10,6,kmeans,19.606516582891345,3.267752763815224,1.6006403340725228
732,3,6,500,20,10,6,kmeans,20.753453082987107,3.4589088471645177,1.4201616250211373
732,4,6,500,20,10,6,kmeans,19.802940875058994,3.3004901458431655,1.406173542025499
732,5,6,500,20,10,6,kmeans,19.60162962495815,3.2669382708263583,1.5615851669572294
732,6,6,500,20,10,6,kmeans,19.40698945906479,3.2344982431774647,1.4646810829872265
732,3,7,500,20,10,6,kmeans,22.06206679099705,3.677011131832842,1.498168250080198
732,4,7,500,20,10,6,kmeans,21.092427458032034,3.5154045763386725,1.446165999979712
732,5,7,500,20,10,6,kmeans,19.521108167013153,3.2535180278355256,1.4445076660485938
732,6,7,500,20,10,6,kmeans,19.444358249893412,3.2407263749822355,1.5107492089737207
732,3,8,500,20,10,6,kmeans,21.739989291061647,3.6233315485102744,1.4633773330133408
732,4,8,500,20,10,6,kmeans,20.761133834021166,3.460188972336861,1.4084080839529634
732,5,8,500,20,10,6,kmeans,19.98761679197196,3.33126946532866,1.4428766669007018
732,6,8,500,20,10,6,kmeans,19.267239499953575,3.211206583325596,1.4353600420290604
732,3,9,500,20,10,6,kmeans,22.113887541927397,3.685647923654566,1.5065959999337792
732,4,9,500,20,10,6,kmeans,20.342074915999547,3.3903458193332576,1.4807123749051243
732,5,9,500,20,10,6,kmeans,19.728221124969423,3.2880368541615703,1.388288041925989
732,6,9,500,20,10,6,kmeans,19.297051541972905,3.2161752569954842,1.4474148749141023
732,3,10,500,20,10,6,kmeans,20.92047095799353,3.4867451596655883,1.4442027499899268
732,4,10,500,20,10,6,kmeans,20.31195695803035,3.3853261596717252,1.4584990420844406
732,5,10,500,20,10,6,kmeans,19.28413687495049,3.2140228124917485,1.4334593750536442
732,6,10,500,20,10,6,kmeans,19.507743334048428,3.251290555674738,1.4339151660678908
732,3,11,500,20,10,6,kmeans,22.906157042016275,3.8176928403360457,1.4916939160320908
732,4,11,500,20,10,6,kmeans,21.932348584057763,3.655391430676294,1.4804553750436753
732,5,11,500,20,10,6,kmeans,20.2351529590087,3.372525493168117,1.4805054999887943
732,6,11,500,20,10,6,kmeans,19.47173708304763,3.2452895138412714,1.4960132909473032
732,3,12,500,20,10,6,kmeans,21.97863537503872,3.6631058958397866,1.470287499949336
732,4,12,500,20,10,6,kmeans,21.545735125080682,3.590955854180114,1.4506482919678092
732,5,12,500,20,10,6,kmeans,20.15973195794504,3.3599553263241737,1.3874985000584275
732,6,12,500,20,10,6,kmeans,19.21835825010203,3.203059708350338,1.3841984579339623
732,3,13,500,20,10,6,kmeans,22.276839250000194,3.712806541666699,1.4420029589673504
732,4,13,500,20,10,6,kmeans,20.37334670801647,3.395557784669412,1.3881195000139996
732,5,13,500,20,10,6,kmeans,19.565786374965683,3.2609643958276138,1.5307187919970602
732,6,13,500,20,10,6,kmeans,19.4145130419638,3.2357521736606336,1.4401403749361634
732,3,14,500,20,10,6,kmeans,22.8152202910278,3.8025367151713,1.4701472079614177
732,4,14,500,20,10,6,kmeans,21.084699959028512,3.5141166598380855,1.6501936659915373
732,5,14,500,20,10,6,kmeans,20.218477083020844,3.369746180503474,1.5131406250875443
732,6,14,500,20,10,6,kmeans,19.47311666700989,3.245519444501648,1.458039915887639
732,3,15,500,20,10,6,kmeans,21.329486000002362,3.554914333333727,1.450991416000761
732,4,15,500,20,10,6,kmeans,20.32568562508095,3.387614270846825,1.6777897500433028
