axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,2,5,silhouette,7,0.2236593157137404,True,False,0.7721268006625799
difficulty_level,0,easy,1.0,2,5,gap,3,0.5983850584559764,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,gap,4,0.6435012860080072,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,gap,5,0.6829667249001936,False,True,1.0
difficulty_level,0,easy,1.0,2,5,gap,6,0.7814847457346072,False,False,0.8339676960410013
difficulty_level,0,easy,1.0,2,5,gap,7,0.8655966915651803,True,False,0.7721268006625799
difficulty_level,0,easy,1.0,2,5,davies_bouldin,3,0.2580198756280386,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,davies_bouldin,4,0.2647055254949093,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,davies_bouldin,5,0.287374755137,False,True,1.0
difficulty_level,0,easy,1.0,2,5,davies_bouldin,6,0.30423214109355395,False,False,0.8339676960410013
difficulty_level,0,easy,1.0,2,5,davies_bouldin,7,0.32370567399338884,True,False,0.7721268006625799
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,3,136.10808337643354,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,4,123.21526859127411,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,5,114.6770657222169,False,True,1.0
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,6,134.6669886183073,False,False,0.8339676960410013
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,7,146.04175461478974,True,False,0.7721268006625799
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,3,0.787679865864289,False,False,0.6109455168470556
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,4,0.9347085087944698,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,6,0.8743591222726662,False,False,0.9038243513730432
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,7,0.8721506534090481,False,False,0.788656721839
difficulty_level,0,easy,1.0,3,5,ari_average,3,0.6233398619055576,False,False,0.6109455168470556
difficulty_level,0,easy,1.0,3,5,ari_average,4,0.8855288040906774,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,ari_average,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,ari_average,6,0.9009440665843177,False,False,0.9038243513730432
difficulty_level,0,easy,1.0,3,5,ari_average,7,0.870787309223822,False,False,0.788656721839
difficulty_level,0,easy,1.0,3,5,ari_average_1se,3,0.6233398619055576,False,False,0.6109455168470556
difficulty_level,0,easy,1.0,3,5,ari_average_1se,4,0.8855288040906774,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,ari_average_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,ari_average_1se,6,0.9009440665843177,False,False,0.9038243513730432
