axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,7,0.9385492550589282,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,silhouette,3,0.28118568828506596,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,silhouette,4,0.35494756058228677,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,silhouette,5,0.4074192848524947,True,True,1.0
difficulty_level,0,easy,1.0,2,5,silhouette,6,0.3927165447302439,False,False,0.8389635042759036
difficulty_level,0,easy,1.0,2,5,silhouette,7,0.3965597164900398,False,False,0.7646383458209624
difficulty_level,0,easy,1.0,2,5,gap,3,0.5754420830096922,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,gap,4,0.7864585992522244,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,gap,5,0.9729319164506833,False,True,1.0
difficulty_level,0,easy,1.0,2,5,gap,6,1.0994133132335904,False,False,0.8389635042759036
difficulty_level,0,easy,1.0,2,5,gap,7,1.215592002605252,True,False,0.7646383458209624
difficulty_level,0,easy,1.0,2,5,davies_bouldin,3,0.3730637553367901,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,davies_bouldin,4,0.4081437493866348,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,davies_bouldin,5,0.47650519428352595,False,True,1.0
difficulty_level,0,easy,1.0,2,5,davies_bouldin,6,0.46993965105466723,False,False,0.8389635042759036
difficulty_level,0,easy,1.0,2,5,davies_bouldin,7,0.47822697207810017,True,False,0.7646383458209624
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,3,368.20058197045296,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,4,426.2216867856104,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,5,466.3512417913258,False,True,1.0
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,6,467.4312960506448,False,False,0.8389635042759036
difficulty_level,0,easy,1.0,2,5,calinski_harabasz,7,471.41819950784975,True,False,0.7646383458209624
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,3,0.8967171033634717,False,False,0.5585358425215793
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,4,0.9804612739646393,False,False,0.8699575008411611
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,6,0.8599682609886907,False,False,0.8971734479362533
difficulty_level,0,easy,1.0,3,5,accuracy_generalizability,7,0.9201040440860961,False,False,0.7970980878499987
